ds,yhat,yhat_lower,yhat_upper
2020-01-18,1721.5729293426793,-2309.030110865975,5835.443677314997
2020-01-19,822.7211381258185,-3052.132182626352,4669.266143152567
2020-01-20,10240.221573706564,6655.198831062659,14216.161005012564
2020-01-21,12220.218238439335,8195.096195470132,16363.83282124308
2020-01-22,12537.857879613077,8585.099446066453,16840.714381197602
2020-01-23,12509.05338019642,8429.801815467747,16696.53623190392
2020-01-24,12070.23171607143,8065.743015629292,15845.306857022591
2020-01-25,2983.1573055542667,-1112.5777599751716,7011.700624740196
2020-01-26,2091.1069923453815,-1882.4485725015948,6067.2944977380785
2020-01-27,11517.033793801624,7461.913443639424,15406.539920304598
2020-01-28,13507.211974732481,9365.387931321991,17313.646222756604
2020-01-29,13836.67714629972,9876.558558763858,17991.467159164316
2020-01-30,13821.000266012958,9623.177943549701,17769.31643502468
2020-01-31,13396.053599884393,9502.622528004425,17470.577935578855
2020-02-01,4322.858813797941,238.55357305605347,8165.5120263301515
2020-02-02,3443.792591552018,-350.05737110738636,7610.506727306831
2020-02-03,12880.785905375906,8536.846508726401,16829.116308117482
2020-02-04,14879.008364830694,10822.807888086445,19007.208889383543
2020-02-05,15212.350108610353,10920.981924049085,19093.328382690142
2020-02-06,15195.238821520757,11322.365474758128,19196.742041708807
2020-02-07,14762.44861645719,10873.740467217343,18558.203555273394
2020-02-08,5673.989641707116,1594.0048388825778,9799.722113747735
2020-02-09,4771.352553540725,943.8448945327426,8497.168966214876
2020-02-10,14175.742807617955,10264.379042084505,18080.1707311093
2020-02-11,16131.795140779439,12078.16990123136,19981.21089189776
2020-02-12,16413.079801294556,12011.229787515895,20242.79914267642
2020-02-13,16333.937375167865,12600.170330140738,20428.592699929744
2020-02-14,15829.298406991464,11780.308720064993,20049.53859864903
2020-02-15,6659.576341441562,2491.81680372324,10543.671452697703
2020-02-16,5666.907807499061,1612.745371623019,9476.500226569306
2020-02-17,14973.375300068976,11425.233055035002,19073.330096266167
2020-02-18,16824.702947910962,13053.985160200125,20862.579877849967
2020-02-19,16995.737448962966,12914.931618484052,20849.721425344433
2020-02-20,16802.251735779464,12694.766840683245,20857.249157985745
2020-02-21,16180.728455178221,12057.33725965899,20339.93740592846
2020-02-22,6893.212820020281,2781.7648693517376,10577.317344267993
2020-02-23,5783.510002812357,1667.9365172677185,9888.737540881444
