ds,yhat,yhat_lower,yhat_upper
2019-10-11,270.85166403911813,170.8669634620159,374.46633738997957
2019-10-12,70.71459603244276,-29.861233424861247,171.93933008216896
2019-10-13,73.70962456368562,-32.69721433878696,169.76240099273556
2019-10-14,311.92697186137565,208.16773676001924,407.9684357358492
2019-10-15,361.37971046622425,262.60661999448337,464.42876226002977
2019-10-16,364.9154858084609,264.39561633640443,471.05192894091573
2019-10-17,341.79753670050445,240.19806007819474,443.72614034424197
2019-10-18,293.1552574797865,194.87702193090016,392.2846563367872
2019-10-19,93.78765182511654,-8.073695496473372,195.81242677871757
2019-10-20,97.13690120653467,-4.6653189869955245,206.558782510238
2019-10-21,335.28205677910483,234.4108856428905,448.46323969960196
2019-10-22,384.23419862066334,282.66956857264944,490.5989293326653
2019-10-23,386.84845219255413,284.78414766384657,489.967444619753
2019-10-24,362.40508023992936,255.57845638810784,471.45071827697984
2019-10-25,312.0598848530183,212.45221430786094,416.67809380891373
2019-10-26,110.64726636388758,6.543032283282249,211.0894746988951
2019-10-27,111.65316460589708,10.309896391668687,214.49758925421344
2019-10-28,347.20789995562455,243.32674748221157,451.99277634761074
2019-10-29,393.38027268479345,289.32192920262656,493.8518994313408
2019-10-30,393.0883309129607,289.1593977408015,502.2559873150734
2019-10-31,365.67905127608145,257.5687263881255,466.2864633484792
2019-11-01,312.37719783031906,208.006635006043,403.1563032540963
2019-11-02,108.0867408197017,9.11579148557573,202.5828000750928
2019-11-03,106.36210011438797,-3.9473801725101345,211.43868388465688
2019-11-04,339.3992704593032,239.57453972835816,435.1407661485821
2019-11-05,383.32823119994777,283.1729850745471,483.7593751428569
2019-11-06,381.12209329287685,281.2300893006984,487.82447942327053
2019-11-07,352.17527046595444,252.57999837620747,453.8824567041363
2019-11-08,297.75098094692726,194.6416712776882,389.98884516038333
2019-11-09,92.78149958748156,-12.00309403976201,199.93176113779165
2019-11-10,90.83845865000814,-19.08037873358194,192.70545566471554
2019-11-11,324.12328512462756,215.50296489497768,432.3786520887102
2019-11-12,368.7591993753038,265.1597332690028,468.158812007282
2019-11-13,367.70024571427365,267.2037344406335,466.8112549207833
2019-11-14,340.3096516115186,237.87856709435567,446.9215703615127
2019-11-15,287.80782446051546,185.9624112116464,388.3157092965593
2019-11-16,85.07340048830216,-18.25662010047688,188.25008333693359
2019-11-17,85.61463108245565,-18.38592286416559,182.87425422189568
2019-11-18,321.5611738061631,227.1222170749505,426.30298341701535
2019-11-19,368.9576850853975,272.0988410511109,472.39020762207406
2019-11-20,370.67465068149716,269.50365945822114,472.2062741793619
2019-11-21,345.98871026621623,246.89368508465267,454.1524193688927
2019-11-22,296.03273963421293,190.43087438627305,397.83697882996603
2019-11-23,95.59905582984601,-5.198363461918656,205.3698641941553
2019-11-24,98.11297839605677,-3.293328131767176,206.43090043156047
2019-11-25,335.62676050770114,221.67743719087767,439.3426262385757
2019-11-26,384.1152333111488,275.14926968826256,489.86261324769254
2019-11-27,386.3885471905095,282.3823599878685,492.62896935818134
2019-11-28,361.67421645427703,256.8424274527135,469.3179542431829
2019-11-29,311.0686850680426,207.10789635733948,413.4220369651269
2019-11-30,109.34173793307971,6.818859463765892,207.4446641091158
2019-12-01,109.91095638631242,10.865011148815334,218.93764034997918
2019-12-02,344.8362043768621,242.43368505994079,441.37743382958
2019-12-03,390.1154693416853,286.10676691845276,493.14474115983813
2019-12-04,388.59743083689017,283.8276609048818,492.35086025500635
2019-12-05,359.56296174964007,258.6810823109819,463.6364859532402
2019-12-06,304.1757872409473,200.89718198272936,406.4804632356557
2019-12-07,97.28564253014315,-13.320068092006181,192.51764162002794
2019-12-08,92.40115362848823,-15.197613173648838,194.79812636850312
2019-12-09,321.68246114596144,220.08712366047808,427.16959448503087
2019-12-10,361.23495241307387,255.27506333841166,465.9796373339573
2019-12-11,354.0195227176879,254.47952028815175,462.27787200970226
2019-12-12,319.43162367997496,218.63649317474528,429.2068643586826
2019-12-13,258.74938125047316,143.7812178356752,366.1516362484926
2019-12-14,46.93418452628123,-47.46539298216106,153.03883375571533
2019-12-15,37.60103083701168,-66.3386072647494,149.71740631638343
2019-12-16,263.00870831538214,153.03490693522946,370.20355016878636
2019-12-17,299.35124047063795,201.64347638137286,397.81561088647607
2019-12-18,289.6660695442606,189.53620212825194,395.9270307709674
2019-12-19,253.4112879324968,156.74977718985633,357.3268002212373
2019-12-20,191.91224535233488,90.05279541499732,298.0400039069281
2019-12-21,-19.839029061511155,-128.3250263445618,82.92145567702501
2019-12-22,-28.214274515260854,-129.1731092970174,76.66504245050764
2019-12-23,199.04078582245313,98.04999179768669,302.66074471649193
2019-12-24,238.09789701847268,135.92234020571166,344.2861662058759
2019-12-25,231.9548704981955,125.48691268013712,333.8680845422635
2019-12-26,200.0136286801415,106.6362686747702,301.0234599697993
2019-12-27,143.52800535090978,39.683925561979805,243.66099475775096
2019-12-28,-62.595286852202605,-169.65258000784252,39.27624162455365
2019-12-29,-64.82524313497083,-170.89225721675203,39.22785573041124
2019-12-30,168.98535028426176,62.95697610449512,264.99326199379215
2019-12-31,214.8937212579864,113.42926888371544,321.4278044873383
2020-01-01,215.7782267354312,106.4641325504932,318.460560899776
2020-01-02,190.91901787036815,88.75135388633241,293.64000742169094
2020-01-03,141.4485019314683,43.970084310410215,240.3451048915327
2020-01-04,-57.84505217844713,-161.28504042005295,43.8114948493834
2020-01-05,-53.543548392089974,-155.21158798774343,56.237593076301025
2020-01-06,186.39525858702712,84.51542182260437,287.5865074834024
2020-01-07,237.9337696863224,137.42229538281163,339.89096480605554
2020-01-08,243.86760218015132,143.37644156137574,341.35129944124975
2020-01-09,223.40789972757347,125.14163849130088,323.2422332750403
2020-01-10,177.63310054614834,75.16415578952596,285.89851051900115
2020-01-11,-18.706517633978535,-118.38713492345389,75.43995344033185
2020-01-12,-12.214319840774635,-106.91105904284046,86.57675517804162
2020-01-13,229.147163642897,125.73860943387095,334.82064248209963
2020-01-14,281.3520023870069,187.04798331223662,387.6794614679425
2020-01-15,287.2232984653964,186.1039957465171,385.15501375907
2020-01-16,266.01450125674774,160.00840427662735,369.61713625945225
2020-01-17,218.85984184776814,106.48351464143124,314.062166990595
2020-01-18,20.57724258710013,-80.64656738597668,121.85202509822568
2020-01-19,24.640941945793884,-87.3468036988607,128.40414635983421
2020-01-20,263.17387195145756,165.98139384166572,368.1037876982478
2020-01-21,312.24117101564906,214.4459173309107,415.6931073544226
2020-01-22,314.76027040377176,212.10611996161927,413.8199101916281
2020-01-23,290.07982902631613,189.80757592136496,388.0186661825799
2020-01-24,239.4278142842285,144.06098013396723,352.3577981760092
2020-01-25,37.71214343919257,-59.61251970994507,151.5771555264987
2020-01-26,38.491181716779636,-61.7729274429867,138.25543207665248
2020-01-27,273.964186160122,172.9023542750117,373.1192931857456
2020-01-28,320.26312418819526,221.37105635679626,422.481547034355
2020-01-29,320.3613445068935,223.397453541765,417.7000872028411
2020-01-30,293.6514066914012,200.93416916394722,390.29792345502136
2020-01-31,241.3923903792374,134.5323556108222,347.9071568089145
2020-02-01,38.51011272723619,-60.28415744993664,139.35537634214035
2020-02-02,38.56755527980371,-60.20925461766047,147.60296501645954
2020-02-03,273.7555848593373,174.19103166847367,383.2202208038232
2020-02-04,320.185384005997,210.7095412825865,414.6119531674818
2020-02-05,320.7980464850636,217.1531352877252,426.0417831862812
2020-02-06,294.9436141857046,200.8900180163857,397.4671629741217
2020-02-07,243.82983923842832,134.50116314475125,352.3530234068587
2020-02-08,42.324056954209794,-62.573230473679395,150.93141125207168
2020-02-09,43.92542290287011,-59.61323879824891,155.70326948333073
2020-02-10,280.757547499048,176.70714964467064,388.03320957562147
2020-02-11,328.86289036676686,232.00103806619873,429.9427338125247
2020-02-12,331.1143162110118,222.9765309646673,436.3753755153937
2020-02-13,306.79603562455225,200.55308834259824,410.5182137979729
2020-02-14,257.0541641041993,155.03397415558624,350.9146645635344
2020-02-15,56.70023798826003,-46.0643819534106,156.35732369322335
2020-02-16,59.18489864180455,-39.13361527880471,161.187953668334
2020-02-17,296.59174224291695,192.62067444100796,399.43044643619385
2020-02-18,344.9326683216092,246.14127094447468,449.86570474372843
2020-02-19,347.060107239887,250.8629282752854,454.4180118224397
2020-02-20,322.24833660816364,219.0312383192387,420.440764935782
2020-02-21,271.6441148262288,177.47042278737266,378.3129071350052
2020-02-22,70.06997377751264,-33.90337796177357,176.2784426960312
2020-02-23,70.99739349493217,-28.80220627917164,176.67763232444273
2020-02-24,306.53987545589496,202.39799007497479,404.48269570808844
2020-02-25,352.7472740608289,248.02416386688432,457.8789681594204
2020-02-26,352.5167992488245,248.575089832389,454.21166133265643
2020-02-27,325.17293832067224,230.95134705045237,430.8318984414446
2020-02-28,271.91656744969185,169.55476200243737,369.90688707010827
2020-02-29,67.62664017082216,-30.926368282345226,170.9739296773218
2020-03-01,65.8317226045061,-37.559233329721415,167.66441764491165
2020-03-02,298.7014393493289,197.29672578602558,410.79190604348076
2020-03-03,342.3392359091147,233.60561855603652,443.2117838627362
2020-03-04,339.69191440268975,239.87914762661785,443.07165269049676
2020-03-05,310.128231538831,210.7278919592088,413.8305170055227
2020-03-06,254.8868648052847,151.88901077971394,353.09900918635196
2020-03-07,48.877164700600446,-54.552643648117154,145.4311871923545
2020-03-08,45.64998668754018,-57.90015355002456,149.32961025479423
2020-03-09,277.38868378642707,175.64846549661112,385.4718490437529
2020-03-10,320.2016752453228,208.95392092495925,425.8222060640024
2020-03-11,317.0320502601094,216.86721891689606,423.4329163920715
2020-03-12,287.2364897771299,183.8011544428235,390.14205201060355
2020-03-13,232.03379988462243,126.34885274585369,333.3609723229956
2020-03-14,26.306454663316345,-72.48107062765186,132.4067639661874
2020-03-15,23.572416203152358,-72.56691005438066,133.09809154758096
2020-03-16,255.97728124684636,153.34346057691167,352.92307224352146
2020-03-17,299.5881339175381,199.61184276114426,405.7188597657836
2020-03-18,297.30452410538203,191.5639995830008,395.8306077185102
2020-03-19,268.43881285568995,165.00713744455044,376.674673745452
2020-03-20,214.16613552796272,116.3508363351231,316.69179304126664
2020-03-21,9.32733802040147,-92.16448951748438,112.2754537809532
2020-03-22,7.402112612878568,-98.79371719067969,108.51819750305421
2020-03-23,240.50234426071745,126.88646923999605,341.52652487872183
2020-03-24,284.66701188957194,187.4643682385834,389.4619814736186
2020-03-25,282.7740339466056,179.8387130357166,378.57819428396465
2020-03-26,254.12127474660792,151.5112295464865,364.8656554154304
2020-03-27,199.8769437286379,94.26336686644044,302.43559093266725
2020-03-28,-5.11726907506258,-109.04855821949513,100.15808817863955
2020-03-29,-7.373099831750125,-107.1706764782612,100.00651131550622
2020-03-30,225.2373529199922,122.01534523636292,322.9708918378335
2020-03-31,268.776016296577,164.72729391659473,377.73198636534204
2020-04-01,266.1499602502404,159.56881848898192,367.0906353194374
2020-04-02,236.6914823575207,130.1492643379215,339.7255802883463
2020-04-03,181.6074197783371,75.40192784261527,287.5678308627752
2020-04-04,-24.218936123709653,-127.35564784307006,80.9935302864402
2020-04-05,-27.256065000867295,-138.06276267264204,69.89495110656982
2020-04-06,204.6674690484503,104.91516116930491,305.965783365449
2020-04-07,247.65600974146707,144.6116058765282,342.8005330386641
2020-04-08,244.65655240901035,143.8855228475576,346.00535939776813
2020-04-09,215.03751789033913,110.91373341882831,317.19000763902255
2020-04-10,160.03685443711348,56.220125242730134,267.09895559589506
2020-04-11,-45.437121481598325,-156.66929767434289,63.898943065068295
2020-04-12,-47.8348564650868,-155.31240666257435,52.06721836062318
2020-04-13,185.02541478560656,83.68941652300794,278.0660379797073
2020-04-14,229.25016578684,127.0493200576062,328.6273407371398
2020-04-15,227.7800568565781,124.89096137882741,328.3903414383752
2020-04-16,199.96868308609342,96.75044467712154,298.58058237554854
2020-04-17,147.0308914232739,43.97865923172299,250.40158351607957
2020-04-18,-56.15592720286088,-163.9281377262945,46.467109644615256
2020-04-19,-56.080293298920566,-155.5819081472122,46.90575316816564
2020-04-20,179.39521872576617,73.980007657766,279.48675789555597
2020-04-21,226.32754250622807,124.13307253606708,330.30405462372164
2020-04-22,227.60381828397232,119.84137909266877,323.85974050640857
2020-04-23,202.52148221339826,99.32196606893538,303.01409486030104
2020-04-24,152.23800979449445,52.1934474409758,260.68049527246285
2020-04-25,-48.42631931275537,-147.89739189344135,51.62296386738448
2020-04-26,-46.01539760641492,-149.81371549385344,55.51762430819158
2020-04-27,191.55601321165696,83.78543514829717,290.7590644053963
2020-04-28,240.297216809029,146.16553821788813,343.9087624830312
2020-04-29,243.0535434878239,145.4677866549864,351.18457876004356
2020-04-30,219.08755822813282,123.52251135437976,322.684937305006
2020-05-01,169.5297487520749,73.42223894813236,273.48896592859217
2020-05-02,-30.81796448069852,-134.53714738034515,67.80910483187002
2020-05-03,-28.508678781047365,-125.4790607831727,71.19941715172646
2020-05-04,209.02928379252126,106.56064491219449,313.7110885006652
2020-05-05,257.32876961082866,154.5009351016335,359.61800737839127
2020-05-06,259.25415678267416,159.67582635837155,361.3277386612555
2020-05-07,234.0959378491679,134.0812086804677,338.6803868712607
2020-05-08,183.02075472675432,82.96377879325854,275.1890256739719
2020-05-09,-19.125952293623925,-118.87764199165794,81.91668717569323
2020-05-10,-18.84744098249371,-127.25449112632035,81.07501165080723
2020-05-11,215.99672510475506,116.59941183890302,322.5309883245373
2020-05-12,261.4843340152986,162.00883301363118,369.4553664548784
2020-05-13,260.5408766231808,154.88472680959583,365.41615165266177
2020-05-14,232.5188540529875,128.98054357671404,339.6471022131308
2020-05-15,178.6463242876052,79.22889080746235,286.57260552175575
2020-05-16,-26.171914330175554,-122.31944897794122,75.01330514755114
2020-05-17,-28.38322479238863,-130.4384094655706,68.2349005029125
2020-05-18,204.2039513443383,99.3093564281785,313.0982447376407
2020-05-19,247.7125703020036,135.47216222735173,347.5082132800873
2020-05-20,245.10631375421139,139.2335828507329,346.10537988872505
2020-05-21,215.7680548787037,116.0262650555265,316.0588692769144
2020-05-22,160.94776541511396,60.848535074872046,259.78170108205023
2020-05-23,-44.436724341417175,-145.34059153362364,61.76864273113697
2020-05-24,-46.828826282026256,-150.95199884845024,51.67574208633498
2020-05-25,185.95791621150482,83.69398622059599,282.2114227690436
2020-05-26,230.03255607614005,128.0674696279455,332.3092723458699
2020-05-27,228.33653609174354,124.13772116766987,328.55367287543606
2020-05-28,200.2228205423368,88.65077666908178,303.9912214887646
2020-05-29,146.9046480700219,53.60588571955227,243.6100281234233
2020-05-30,-56.74270632833307,-155.3816923459767,39.421872245263366
2020-05-31,-57.20990148200852,-161.91414664199237,40.280953077696786
2020-06-01,177.63880917481785,70.8456070731573,278.83020535058796
2020-06-02,223.85959930407736,122.93629318148452,324.64568423447616
2020-06-03,224.34018863944314,121.69567723878461,329.5496415827125
2020-06-04,198.38029761600245,90.51727768508736,307.39497900184074
2020-06-05,147.14168731534016,48.618176160698304,240.6390207464275
2020-06-06,-54.548859217384376,-157.691305489763,44.38680847481388
2020-06-07,-53.22638516767648,-153.94616465406656,45.67351149742078
2020-06-08,183.20557741431563,88.69830883700027,281.4870622248152
2020-06-09,230.76988080981246,130.40572596400798,337.4939818705297
2020-06-10,232.32756686211854,130.22109516452852,333.4719300462677
2020-06-11,207.1588286668217,99.94572377541704,311.45590525047453
2020-06-12,156.4133693236359,46.870801768711004,251.28326274166676
2020-06-13,-45.08649021337152,-147.89820605721818,64.64431739099832
2020-06-14,-43.872724063293845,-145.6831159531493,58.606156299113024
2020-06-15,192.16148586670352,86.18360648831039,300.64524348509127
2020-06-16,239.05619816800737,142.76689848973456,347.96861619946367
2020-06-17,239.6959322356522,133.61444033937744,340.4349453406546
2020-06-18,213.38990353641566,113.28720740694916,321.20837133506507
2020-06-19,161.321536184495,54.96993091878634,264.68114443394546
2020-06-20,-41.64937088415576,-145.89762835998746,64.36686037981181
2020-06-21,-42.014567928279604,-140.8558017928895,65.86327986314708
2020-06-22,192.37467958483143,92.65261161581613,291.8773851866545
2020-06-23,237.6009712872579,132.64729411910585,337.7011951596364
2020-06-24,236.59093674774257,133.9155391947596,337.9016072525457
2020-06-25,208.69445386755365,101.92961192369745,303.7009923990324
2020-06-26,155.13320755034476,57.52850194317538,262.6906097590501
2020-06-27,-49.198013019049654,-156.72597975837016,52.38919888084926
2020-06-28,-50.760003059940374,-155.72411041136013,47.84027706192285
2020-06-29,182.62224731880525,78.4932780586177,285.40117207642896
2020-06-30,227.0524215658575,122.60040869194049,327.34894180237353
2020-07-01,225.4726708986741,125.83340428765851,324.2188744449402
2020-07-02,197.24260806964153,100.91503026593176,302.21528650694046
2020-07-03,143.58778828564354,37.20278080121703,242.93778908435777
2020-07-04,-60.224654107524316,-161.109701638179,51.52360116302244
2020-07-05,-61.037309964685306,-170.8337718693793,39.46121560971321
2020-07-06,173.31204533624214,67.77304316861573,274.7656383480065
2020-07-07,218.9094941814656,111.93294498777318,323.78604983859105
2020-07-08,218.6753182063599,119.25343598357705,322.9021297140632
2020-07-09,191.94362265417385,99.453433444127,294.5544203956353
2020-07-10,139.91151277942313,33.848423223004005,246.29250626152535
2020-07-11,-62.55880154133595,-164.76216628376685,29.368913567162085
2020-07-12,-61.96772365363361,-163.1652347558351,42.168359694338726
2020-07-13,173.81422457398253,75.40937956891764,275.55723652495345
2020-07-14,220.84047936248743,119.29063237648872,325.0199303690346
2020-07-15,221.9995076899355,121.52531774463672,318.8465328521781
2020-07-16,196.59511674696057,96.52866181307958,298.92668021065083
2020-07-17,145.79625513808955,42.648856024492254,245.22395332566379
2020-07-18,-55.56033004876784,-163.09283312874877,47.10535709156562
2020-07-19,-53.99734062914652,-161.8490852074928,53.36751786016712
2020-07-20,182.59594866775834,81.89454320013736,287.8303400092968
2020-07-21,230.25805432202262,128.5707441431108,335.43420761878093
2020-07-22,231.86654834458847,118.41115977243322,335.0037762771147
2020-07-23,206.71846387772143,101.8581510283282,301.9748032720065
2020-07-24,155.9800996696738,55.926756888691294,261.42942437955327
2020-07-25,-45.51040775718016,-145.50952015367415,52.079434632643675
2020-07-26,-44.2704980503878,-149.50062484969308,56.19730407945687
2020-07-27,191.81944878134385,93.32795987644063,297.0406376519644
2020-07-28,238.81017193304422,135.58562466535463,337.10121413130264
2020-07-29,239.59443530822682,141.9543683694721,337.3473834402694
2020-07-30,213.4870307126301,111.28707471878671,316.4519005004616
2020-07-31,161.67414723682498,61.18523697535133,261.2953824050331
2020-08-01,-40.98451352916803,-139.3930527713587,62.21655344025032
2020-08-02,-40.983619772100894,-145.65721847854786,68.50404000153583
2020-08-03,193.8199565379037,91.9544234934267,298.31240538308487
2020-08-04,239.50073701558347,137.55384608023545,339.2253750901339
2020-08-05,238.97509596704748,133.9887943197295,342.1641776911625
2020-08-06,211.58084008044256,101.55974908815305,313.91092703517626
2020-08-07,158.52618320702467,55.17778542205481,263.41713765785073
2020-08-08,-45.30849926953661,-149.5617742975162,53.24838032201302
2020-08-09,-46.398876062483026,-142.74004015352023,60.456961545816206
2020-08-10,187.41522284230444,86.41021878973027,288.08808705909956
2020-08-11,232.22316227178084,127.38357078478592,332.56565292701873
2020-08-12,230.95376243831748,130.99962072161097,331.8944464617781
2020-08-13,202.95472296977672,98.47555266892601,308.2216668500143
2020-08-14,149.44148444857106,41.87262569314967,250.42055329646826
2020-08-15,-54.70108895372309,-157.12935582294818,54.242560566834086
2020-08-16,-55.94694653022938,-161.49884052883522,43.959400766753426
2020-08-17,177.86303923984414,86.34334933013733,288.886314829261
2020-08-18,222.81447365681623,122.1769256616431,316.8794005836682
2020-08-19,221.82978117112995,116.25562316029949,329.0498530985903
2020-08-20,194.24774470783484,89.91790928503603,301.41807991072443
2020-08-21,141.27251564160468,44.261207621544,243.58416190016536
2020-08-22,-62.224523259596026,-166.44111758236076,45.99613096852782
2020-08-23,-62.7327839430109,-170.0909994574054,29.087343053164073
2020-08-24,171.88965755968343,69.9257061219169,272.9423422785675
2020-08-25,217.70973052968304,119.78496545729203,323.6407162428606
2020-08-26,217.63000590787686,119.2351837955675,315.71178461584367
2020-08-27,190.96855535886033,86.14971391847769,301.4952996115473
2020-08-28,138.90830350084673,34.22052968276339,247.92014527256032
2020-08-29,-63.700747101802875,-170.46949289409076,39.84479990268028
2020-08-30,-63.3691635676993,-164.57852169332662,33.83928939679694
2020-08-31,172.02443879650082,61.09541006452834,287.09769741977385
2020-09-01,218.52746430917773,113.66548538301852,319.50040749604665
2020-09-02,219.02437364831857,117.04407229275593,323.37174906487735
2020-09-03,192.81693889610955,85.31482992340428,300.84244985144664
2020-09-04,141.073980113478,36.85569678047313,238.7571664820709
2020-09-05,-61.36604447980707,-169.1951953736548,39.01533218804624
2020-09-06,-61.02234864034858,-159.88030526350587,46.05305254924463
2020-09-07,174.22100467980005,68.45867520268415,280.8716704393824
2020-09-08,220.4094274244135,120.96540931992608,318.01184407310785
2020-09-09,220.42904574208978,114.75649004420563,318.2261119434204
2020-09-10,193.58709555414117,94.23602719930209,297.7206557772148
2020-09-11,141.0617300462053,39.171464992371796,243.77793799854092
2020-09-12,-62.29539583738483,-164.6240839781797,41.49781410996291
2020-09-13,-62.98652307523133,-163.63083942784328,37.81824697089828
2020-09-14,171.12486069519323,67.72733799029874,272.6573665337989
2020-09-15,216.10808359133074,108.41053857325089,321.2496814744937
2020-09-16,214.87617873971755,109.93773082888436,318.1020103272529
2020-09-17,186.7658434258245,92.45645782633382,285.6764341879509
